sample,bacterial_archaeal_bases,metagenome_size,read_fraction,average_bacterial_archaeal_genome_size,warning,bioproject,Gbp,library_strategy,library_selection,model,sample_name,taxon_name,lower_bound,upper_bound,size_range,smf
ERR1726865,538509781,33085000000.0,1.63%,3153791,,PRJEB4352,33.085,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001612,marine metagenome,5.0,20.0,5.0-20.0,1.63
ERR1726555,582033288,35408000000.0,1.64%,3400323,,PRJEB4352,35.409,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000598,marine metagenome,5.0,20.0,5.0-20.0,1.64
ERR1726951,1441792543,32595000000.0,4.42%,3451907,,PRJEB4352,32.596,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000311,marine metagenome,20.0,180.0,20.0-180.0,4.42
ERR1726976,284000073,31323000000.0,0.91%,3231313,,PRJEB4352,31.323,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000400,marine metagenome,20.0,180.0,20.0-180.0,0.91
ERR1726883,286366812,27376000000.0,1.05%,3440255,,PRJEB4352,27.376,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001942,marine metagenome,180.0,2000.0,180.0-2000.0,1.05
ERR1726682,1383671273,9676000000.0,14.30%,3724853,,PRJEB4352,9.676,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000860,marine metagenome,0.8,5.0,0.8-5.0,14.3
ERR1726970,380777981,36679000000.0,1.04%,2980416,,PRJEB4352,36.68,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001582,marine metagenome,20.0,180.0,20.0-180.0,1.04
ERR1726553,116997240,38470000000.0,0.30%,3510268,,PRJEB4352,38.47,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002777,marine metagenome,180.0,2000.0,180.0-2000.0,0.3
ERR1726611,1571421315,34819000000.0,4.51%,3229191,,PRJEB4352,34.82,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000282,marine metagenome,20.0,180.0,20.0-180.0,4.51
ERR1726838,367213194,27914000000.0,1.32%,3818376,,PRJEB4352,27.914,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100001143,marine metagenome,20.0,180.0,20.0-180.0,1.32
ERR1726573,1297846592,41459000000.0,3.13%,3401333,,PRJEB4352,41.459,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001424,marine metagenome,180.0,2000.0,180.0-2000.0,3.13
ERR1726673,304242561,32652000000.0,0.93%,3258462,,PRJEB4352,32.653,WGS,RANDOM,Illumina HiSeq 2000,TARA_S400007202,marine metagenome,20.0,180.0,20.0-180.0,0.93
ERR1726934,415469883,36093000000.0,1.15%,3755490,,PRJEB4352,36.094,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000093,marine metagenome,180.0,2000.0,180.0-2000.0,1.15
ERR1726840,214628544,21568000000.0,1.00%,3529494,,PRJEB4352,21.568,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000332,marine metagenome,180.0,2000.0,180.0-2000.0,1.0
ERR1726614,1384214448,31174000000.0,4.44%,2823314,,PRJEB4352,31.175,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000270,marine metagenome,180.0,2000.0,180.0-2000.0,4.44
ERR1726607,223487658,20432000000.0,1.09%,3126139,,PRJEB4352,20.433,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000876,marine metagenome,20.0,180.0,20.0-180.0,1.09
ERR1726534,1090749055,35178000000.0,3.10%,3447701,,PRJEB4352,35.178,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002115,marine metagenome,5.0,20.0,5.0-20.0,3.1
ERR1726977,297606954,38536000000.0,0.77%,3316324,,PRJEB4352,38.536,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001880,marine metagenome,20.0,180.0,20.0-180.0,0.77
ERR1726964,145760032,29455000000.0,0.49%,3336997,,PRJEB4352,29.455,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001796,marine metagenome,20.0,180.0,20.0-180.0,0.49
ERR1726759,175997121,36578000000.0,0.48%,3440131,,PRJEB4352,36.579,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000357,marine metagenome,180.0,2000.0,180.0-2000.0,0.48
ERR1726558,558856095,35583000000.0,1.57%,2173861,,PRJEB4352,35.583,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001260,marine metagenome,20.0,180.0,20.0-180.0,1.57
ERR1726795,160136134,44610000000.0,0.36%,3293627,,PRJEB4352,44.611,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002301,marine metagenome,180.0,2000.0,180.0-2000.0,0.36
ERR1726710,101238260,15932000000.0,0.64%,3194644,,PRJEB4352,15.932,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001584,marine metagenome,20.0,180.0,20.0-180.0,0.64
ERR1726794,264811593,7092000000.0,3.73%,2921253,,PRJEB4352,7.092,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000313,marine metagenome,180.0,2000.0,180.0-2000.0,3.73
ERR1726712,190428652,38165000000.0,0.50%,3442934,,PRJEB4352,38.165,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002753,marine metagenome,180.0,2000.0,180.0-2000.0,0.5
ERR1726734,166567614,34185000000.0,0.49%,3179985,,PRJEB4352,34.185,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000261,marine metagenome,180.0,2000.0,180.0-2000.0,0.49
ERR1726965,315449425,33331000000.0,0.95%,2999139,,PRJEB4352,33.331,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000589,marine metagenome,20.0,180.0,20.0-180.0,0.95
ERR1726828,1010222192,34943000000.0,2.89%,3615943,,PRJEB4352,34.943,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001696,marine metagenome,5.0,20.0,5.0-20.0,2.89
ERR1726562,3114726144,39820000000.0,7.82%,3338256,,PRJEB4352,39.82,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002295,marine metagenome,5.0,20.0,5.0-20.0,7.82
ERR1726715,506604331,32024000000.0,1.58%,3204531,,PRJEB4352,32.025,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000696,marine metagenome,5.0,20.0,5.0-20.0,1.58
ERR1726632,2161579113,44177000000.0,4.89%,3451734,,PRJEB4352,44.178,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001301,marine metagenome,5.0,20.0,5.0-20.0,4.89
ERR1726950,6689008,989000000.0,0.68%,3344504,,PRJEB4352,0.99,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000876,marine metagenome,20.0,180.0,20.0-180.0,0.68
ERR1726727,629672642,31833000000.0,1.98%,3396476,,PRJEB4352,31.834,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002299,marine metagenome,20.0,180.0,20.0-180.0,1.98
ERR1726578,559899628,32054000000.0,1.75%,3534720,,PRJEB4352,32.055,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000320,marine metagenome,180.0,2000.0,180.0-2000.0,1.75
ERR1726635,615369171,35685000000.0,1.72%,3398515,,PRJEB4352,35.686,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002781,marine metagenome,20.0,180.0,20.0-180.0,1.72
ERR1726860,186941738,42268000000.0,0.44%,3360448,,PRJEB4352,42.269,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002701,marine metagenome,20.0,180.0,20.0-180.0,0.44
ERR1726641,304958909,25255000000.0,1.21%,3390693,,PRJEB4352,25.255,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002195,marine metagenome,20.0,180.0,20.0-180.0,1.21
ERR1726790,3236743334,29356000000.0,11.03%,3361174,,PRJEB4352,29.356,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001305,marine metagenome,180.0,2000.0,180.0-2000.0,11.03
ERR1726728,1434824115,43933000000.0,3.27%,4359180,,PRJEB4352,43.934,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000425,marine metagenome,20.0,180.0,20.0-180.0,3.27
ERR1726960,772990054,31431000000.0,2.46%,3321831,,PRJEB4352,31.431,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000321,marine metagenome,20.0,180.0,20.0-180.0,2.46
ERR1726566,175062780,33536000000.0,0.52%,3040340,,PRJEB4352,33.536,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001704,marine metagenome,180.0,2000.0,180.0-2000.0,0.52
ERR1726920,259488502,24469000000.0,1.06%,3548803,,PRJEB4352,24.469,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000314,marine metagenome,180.0,2000.0,180.0-2000.0,1.06
ERR1726675,410051157,26719000000.0,1.53%,3383819,,PRJEB4352,26.72,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000360,marine metagenome,20.0,180.0,20.0-180.0,1.53
ERR1726617,377822289,40465000000.0,0.93%,2838848,,PRJEB4352,40.466,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003148,marine metagenome,180.0,2000.0,180.0-2000.0,0.93
ERR1726796,54313502,44655000000.0,0.12%,3163279,,PRJEB4352,44.655,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002942,marine metagenome,180.0,2000.0,180.0-2000.0,0.12
ERR1726738,174813086,36789000000.0,0.48%,3108894,,PRJEB4352,36.789,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002931,marine metagenome,180.0,2000.0,180.0-2000.0,0.48
ERR1726809,963436677,25585000000.0,3.77%,2877047,,PRJEB4352,25.585,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000313,marine metagenome,180.0,2000.0,180.0-2000.0,3.77
ERR1726929,93884550,6755000000.0,1.39%,3532150,,PRJEB4352,6.756,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000539,marine metagenome,5.0,20.0,5.0-20.0,1.39
ERR1726647,647338496,30939000000.0,2.09%,3522931,,PRJEB4352,30.94,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002320,marine metagenome,20.0,180.0,20.0-180.0,2.09
ERR1726938,683739584,28930000000.0,2.36%,3349038,,PRJEB4352,28.931,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001943,marine metagenome,5.0,20.0,5.0-20.0,2.36
ERR1726704,4901383088,41341000000.0,11.86%,3119317,,PRJEB4352,41.341,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000807,marine metagenome,0.8,5.0,0.8-5.0,11.86
ERR1726705,202343655,31656000000.0,0.64%,3296573,,PRJEB4352,31.657,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001662,marine metagenome,180.0,2000.0,180.0-2000.0,0.64
ERR1726618,27978363,29260000000.0,0.10%,3740423,,PRJEB4352,29.261,WGS,RANDOM,Illumina HiSeq 2000,TARA_E500000200,marine metagenome,180.0,2000.0,180.0-2000.0,0.1
ERR1726899,152563758,15247000000.0,1.00%,3360435,,PRJEB4352,15.247,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000662,marine metagenome,20.0,180.0,20.0-180.0,1.0
ERR1726782,268501013,33204000000.0,0.81%,3226012,,PRJEB4352,33.205,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002400,marine metagenome,180.0,2000.0,180.0-2000.0,0.81
ERR1726528,592291309,36787000000.0,1.61%,3339675,,PRJEB4352,36.787,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001758,marine metagenome,20.0,180.0,20.0-180.0,1.61
ERR1726670,432360540,32765000000.0,1.32%,3461099,,PRJEB4352,32.765,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001823,marine metagenome,20.0,180.0,20.0-180.0,1.32
ERR1726979,543522668,26278000000.0,2.07%,3446124,,PRJEB4352,26.279,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000011,marine metagenome,20.0,180.0,20.0-180.0,2.07
ERR1726941,270102443,45665000000.0,0.59%,3547445,,PRJEB4352,45.665,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002807,marine metagenome,180.0,2000.0,180.0-2000.0,0.59
ERR1726559,152844977,10912000000.0,1.40%,3631385,,PRJEB4352,10.913,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002412,marine metagenome,5.0,20.0,5.0-20.0,1.4
ERR1726530,419474496,43315000000.0,0.97%,3303729,,PRJEB4352,43.316,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001430,marine metagenome,5.0,20.0,5.0-20.0,0.97
ERR1726735,2647696104,9446000000.0,28.03%,3857647,,PRJEB4352,9.447,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001578,marine metagenome,5.0,20.0,5.0-20.0,28.03
ERR1726533,845051812,34163000000.0,2.47%,3450177,,PRJEB4352,34.163,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002039,marine metagenome,5.0,20.0,5.0-20.0,2.47
ERR1726661,580295939,38745000000.0,1.50%,3630934,,PRJEB4352,38.745,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003041,marine metagenome,20.0,180.0,20.0-180.0,1.5
ERR1726775,385025206,11053000000.0,3.48%,3239862,,PRJEB4352,11.053,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001762,marine metagenome,180.0,2000.0,180.0-2000.0,3.48
ERR1726771,4162603916,30079000000.0,13.84%,2469831,,PRJEB4352,30.079,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001820,marine metagenome,5.0,20.0,5.0-20.0,13.84
ERR1726870,278086741,31271000000.0,0.89%,3214132,,PRJEB4352,31.272,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000005,marine metagenome,20.0,180.0,20.0-180.0,0.89
ERR1726544,1975765703,36336000000.0,5.44%,3935867,,PRJEB4352,36.336,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001922,marine metagenome,20.0,180.0,20.0-180.0,5.44
ERR1726836,1057222272,30760000000.0,3.44%,3373719,,PRJEB4352,30.76,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000695,marine metagenome,20.0,180.0,20.0-180.0,3.44
ERR1726819,1374194513,46680000000.0,2.94%,3257389,,PRJEB4352,46.68,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001503,marine metagenome,180.0,2000.0,180.0-2000.0,2.94
ERR1726784,3268044563,34257000000.0,9.54%,3752664,,PRJEB4352,34.257,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000268,marine metagenome,5.0,20.0,5.0-20.0,9.54
ERR1726915,434538277,31268000000.0,1.39%,3248641,,PRJEB4352,31.268,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000012,marine metagenome,20.0,180.0,20.0-180.0,1.39
ERR1726812,2535128945,42230000000.0,6.00%,2895999,,PRJEB4352,42.23,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001083,marine metagenome,180.0,2000.0,180.0-2000.0,6.0
ERR1726837,332478754,35082000000.0,0.95%,3445019,,PRJEB4352,35.082,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002414,marine metagenome,5.0,20.0,5.0-20.0,0.95
ERR1726709,704064846,31494000000.0,2.24%,3614667,,PRJEB4352,31.494,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001658,marine metagenome,20.0,180.0,20.0-180.0,2.24
ERR1726731,210169270,18767000000.0,1.12%,3302471,,PRJEB4352,18.767,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000871,marine metagenome,20.0,180.0,20.0-180.0,1.12
ERR1726694,547769232,35205000000.0,1.56%,3529668,,PRJEB4352,35.206,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001882,marine metagenome,180.0,2000.0,180.0-2000.0,1.56
ERR1726961,833012908,28136000000.0,2.96%,3479005,,PRJEB4352,28.137,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001994,marine metagenome,5.0,20.0,5.0-20.0,2.96
ERR1726793,4791567919,40781000000.0,11.75%,3113268,,PRJEB4352,40.782,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000807,marine metagenome,0.8,5.0,0.8-5.0,11.75
ERR1726824,108876623,30883000000.0,0.35%,3269568,,PRJEB4352,30.883,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002751,marine metagenome,180.0,2000.0,180.0-2000.0,0.35
ERR1726866,4831722433,41030000000.0,11.78%,3098688,,PRJEB4352,41.031,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000807,marine metagenome,0.8,5.0,0.8-5.0,11.78
ERR1726936,596032029,45583000000.0,1.31%,3210860,,PRJEB4352,45.583,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000000525,marine metagenome,180.0,2000.0,180.0-2000.0,1.31
ERR1726925,702476950,27028000000.0,2.60%,3326910,,PRJEB4352,27.028,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000075,marine metagenome,20.0,180.0,20.0-180.0,2.6
ERR1726801,597424159,25424000000.0,2.35%,3313868,,PRJEB4352,25.424,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001738,marine metagenome,20.0,180.0,20.0-180.0,2.35
ERR1726692,569473204,31826000000.0,1.79%,3540839,,PRJEB4352,31.827,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002929,marine metagenome,20.0,180.0,20.0-180.0,1.79
ERR1726978,46926209,10316000000.0,0.45%,3194432,,PRJEB4352,10.316,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000581,marine metagenome,180.0,2000.0,180.0-2000.0,0.45
ERR1726604,154882966,36936000000.0,0.42%,3376563,,PRJEB4352,36.936,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001764,marine metagenome,180.0,2000.0,180.0-2000.0,0.42
ERR1726722,194204237,34636000000.0,0.56%,3411880,,PRJEB4352,34.637,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000394,marine metagenome,5.0,20.0,5.0-20.0,0.56
ERR1726804,148948652,30025000000.0,0.50%,3531263,,PRJEB4352,30.026,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000078,marine metagenome,180.0,2000.0,180.0-2000.0,0.5
ERR1726873,341101114,37516000000.0,0.91%,3015125,,PRJEB4352,37.516,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002965,marine metagenome,20.0,180.0,20.0-180.0,0.91
ERR1726585,281463743,34308000000.0,0.82%,3623841,,PRJEB4352,34.309,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000602,marine metagenome,5.0,20.0,5.0-20.0,0.82
ERR1726599,569905990,30541000000.0,1.87%,3108465,,PRJEB4352,30.542,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000089,marine metagenome,20.0,180.0,20.0-180.0,1.87
ERR1726928,203795859,37185000000.0,0.55%,3352457,,PRJEB4352,37.185,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001380,marine metagenome,180.0,2000.0,180.0-2000.0,0.55
ERR1726923,166720028,28066000000.0,0.59%,3604757,,PRJEB4352,28.066,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002175,marine metagenome,180.0,2000.0,180.0-2000.0,0.59
ERR538186,9218038770,41633000000.0,22.14%,2364491,,PRJEB4352,41.634,WGS,RANDOM,Illumina Genome Analyzer IIx,TARA_20091215T1041Z_030_EVENT_PUMP_P_S_(5-7m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_A100001640,marine metagenome,0.8,5.0,0.8-5.0,22.14
ERR538185,1426523598,35329000000.0,4.04%,3905502,,PRJEB4352,35.33,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091118T1017Z_023_EVENT_NET_N1+N2_S_(3-7m)_PROT_NUC-DNA(1L)_N180-2000_TARA_A100000546,marine metagenome,180.0,2000.0,180.0-2000.0,4.04
ERR538187,61318236,1857000000.0,3.30%,3754944,,PRJEB4352,1.858,WGS,RANDOM,Illumina Genome Analyzer IIx,TARA_20090923T1608Z_007_EVENT_PUMP_P_D_(42-44m)_PROT_NUC-RNA(100L)_W5-20_TARA_A200000148,marine metagenome,5.0,20.0,5.0-20.0,3.3
ERR538181,1210917662,38829000000.0,3.12%,3554935,,PRJEB4352,38.829,WGS,RANDOM,Illumina Genome Analyzer IIx,TARA_20090923T1608Z_007_EVENT_PUMP_P_D_(42-44m)_PROT_NUC-RNA(100L)_W5-20_TARA_A200000148,marine metagenome,5.0,20.0,5.0-20.0,3.12
ERR538178,1261465530,30331000000.0,4.16%,3539664,,PRJEB4352,30.332,WGS,RANDOM,Illumina Genome Analyzer IIx,TARA_20091215T1041Z_030_EVENT_PUMP_P_S_(5-7m)_PROT_NUC-DNA(1L)_W5-20_TARA_A100001638,marine metagenome,5.0,20.0,5.0-20.0,4.16
ERR538175,15001995074,49310000000.0,30.42%,2712132,,PRJEB4352,49.311,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091118T1240Z_023_EVENT_PUMP_P_D_(55-57m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_A100000559,marine metagenome,0.8,5.0,0.8-5.0,30.42
ERR538180,626912417,46273000000.0,1.35%,3061245,,PRJEB4352,46.273,WGS,RANDOM,Illumina HiSeq 2000,TARA_20090923T1754Z_007_EVENT_NET_N1+N2_S_(3-7m)_PROT_NUC-RNA(1L)_N180-2000_TARA_A200000170,marine metagenome,180.0,2000.0,180.0-2000.0,1.35
ERR538171,640179121,42624000000.0,1.50%,3555958,,PRJEB4352,42.625,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091118T1256Z_023_EVENT_NET_N1+N2_S_(3-7m)_PROT_NUC-DNA(1L)_N20-180_TARA_A100000548,marine metagenome,20.0,180.0,20.0-180.0,1.5
ERR538173,10167485604,38908000000.0,26.13%,2598220,,PRJEB4352,38.909,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091118T0841Z_023_EVENT_PUMP_P_S_(5-7m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_A100000551,marine metagenome,0.8,5.0,0.8-5.0,26.13
ERR538174,719378361,47843000000.0,1.50%,3979303,,PRJEB4352,47.843,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091118T1632Z_023_EVENT_NET_N1+N2_D_(48-52m)_PROT_NUC-DNA(1L)_N180-2000_TARA_A100000554,marine metagenome,180.0,2000.0,180.0-2000.0,1.5
ERR538189,324097967,28734000000.0,1.13%,3430334,,PRJEB4352,28.735,WGS,RANDOM,Illumina Genome Analyzer IIx,TARA_20091215T1113Z_030_EVENT_NET_N1+N2_S_(3-7m)_PROT_NUC-DNA(1L)_N20-180_TARA_A100001646,marine metagenome,20.0,180.0,20.0-180.0,1.13
ERR538184,1726588694,39794000000.0,4.34%,3672187,,PRJEB4352,39.795,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091118T0841Z_023_EVENT_PUMP_P_S_(5-7m)_PROT_NUC-DNA(1L)_W5-20_TARA_A100000553,marine metagenome,5.0,20.0,5.0-20.0,4.34
ERR315863,13816248316,16030000000.0,86.19%,1522388,,PRJEB1787,16.03,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091215T1041Z_030_EVENT_PUMP_P_S_(5-7m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001015,marine metagenome,0.22,1.6,0.22-1.6,86.19
ERR318618,13683348207,15892000000.0,86.10%,1547124,,PRJEB1787,15.893,WGS,RANDOM,Illumina Genome Analyzer IIx,TARA_20091215T1512Z_030_Combined-EVENTS_CAST_MB_D_(70-75m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001011,marine metagenome,0.22,1.6,0.22-1.6,86.1
ERR318620,13790211316,16106000000.0,85.62%,1533430,,PRJEB1787,16.106,WGS,RANDOM,Illumina Genome Analyzer IIx,TARA_20091215T1512Z_030_Combined-EVENTS_CAST_MB_D_(70-75m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001011,marine metagenome,0.22,1.6,0.22-1.6,85.62
ERR315859,6974864288,7891000000.0,88.39%,1618024,,PRJEB1787,7.891,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091118T1240Z_023_EVENT_PUMP_P_D_(55-57m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_E500000081,marine metagenome,0.22,1.6,0.22-1.6,88.39
ERR315857,21507420378,23001000000.0,93.51%,1586586,,PRJEB1788,23.001,WGS,RANDOM,Illumina HiSeq 2000,TARA_20090923T1250Z_007_EVENT_PUMP_P_S_(5-7m)_GIRUS_NUC-DNA-dry(100L)_W0.22-1.6_TARA_A200000113,marine metagenome,0.22,1.6,0.22-1.6,93.51
ERR318619,708203183,1169000000.0,60.58%,1724843,,PRJEB1787,1.17,WGS,RANDOM,Illumina Genome Analyzer IIx,TARA_20091215T1512Z_030_Combined-EVENTS_CAST_MB_D_(70-75m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001011,marine metagenome,0.22,1.6,0.22-1.6,60.58
ERR315862,13097515821,31403000000.0,41.71%,1482819,,PRJEB1787,31.403,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091215T1041Z_030_EVENT_PUMP_P_S_(5-7m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001015,marine metagenome,0.22,1.6,0.22-1.6,41.71
ERR315860,6789423573,7753000000.0,87.57%,1615733,,PRJEB1787,7.753,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091118T1240Z_023_EVENT_PUMP_P_D_(55-57m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_E500000081,marine metagenome,0.22,1.6,0.22-1.6,87.57
ERR318621,700019410,1177000000.0,59.47%,1721768,,PRJEB1787,1.178,WGS,RANDOM,Illumina Genome Analyzer IIx,TARA_20091215T1512Z_030_Combined-EVENTS_CAST_MB_D_(70-75m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001011,marine metagenome,0.22,1.6,0.22-1.6,59.47
ERR315856,14685490976,18566000000.0,79.10%,1896358,,PRJEB1788,18.566,WGS,RANDOM,Illumina HiSeq 2000,TARA_20090923T1608Z_007_EVENT_PUMP_P_D_(42-44m)_GIRUS_NUC-DNA-dry(100L)_W0.22-1.6_TARA_A200000159,marine metagenome,0.22,1.6,0.22-1.6,79.1
ERR315861,7256976122,7931000000.0,91.50%,1615929,,PRJEB1787,7.932,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091118T0841Z_023_EVENT_PUMP_P_S_(5-7m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_E500000075,marine metagenome,0.22,1.6,0.22-1.6,91.5
ERR315858,7130814790,7906000000.0,90.19%,1611280,,PRJEB1787,7.907,WGS,RANDOM,Illumina HiSeq 2000,TARA_20091118T0841Z_023_EVENT_PUMP_P_S_(5-7m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_E500000075,marine metagenome,0.22,1.6,0.22-1.6,90.19
ERR2196984,21354079437,33075000000.0,64.56%,1736689,,PRJEB87662,33.075,WGS,RANDOM,Illumina HiSeq 4000,EMOSE_N040000340,marine metagenome,0.22,3.0,0.22-3.0,64.56
ERR2196985,9689389947,35165000000.0,27.55%,1976979,,PRJEB87662,35.165,WGS,RANDOM,Illumina HiSeq 4000,EMOSE_N040000342,marine metagenome,3.0,20.0,3.0-20.0,27.55
ERR4691601,40171038,30189000000.0,0.13%,3410105,,PRJEB9691,30.189,WGS,RANDOM,Illumina HiSeq 2000,TARA_N010000639,marine metagenome,180.0,2000.0,180.0-2000.0,0.13
ERR4691752,1750363125,32724000000.0,5.35%,4478121,,PRJEB4352,32.724,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000367,marine metagenome,5.0,20.0,5.0-20.0,5.35
ERR4691610,650553570,25524000000.0,2.55%,2833545,,PRJEB9691,25.525,WGS,RANDOM,Illumina HiSeq 2000,TARA_N010000514,marine metagenome,20.0,180.0,20.0-180.0,2.55
ERR4691624,2858258078,28138000000.0,10.16%,2589612,,PRJEB9691,28.138,WGS,RANDOM,Illumina HiSeq 2000,TARA_N010000444,marine metagenome,3.0,20.0,3.0-20.0,10.16
